token,symbol,name,exch_seg,expiry,instrumenttype
135805,SHREECEM30JAN2531500CE,SHREECEM,NFO,30JAN2025,OPTSTK
135806,SHREECEM30JAN2531500PE,SHREECEM,NFO,30JAN2025,OPTSTK
135817,SRF26DEC242080PE,SRF,NFO,26DEC2024,OPTSTK
135857,SHRIRAMFIN26DEC242650CE,SHRIRAMFIN,NFO,26DEC2024,OPTSTK
135869,SRF26DEC242600PE,SRF,NFO,26DEC2024,OPTSTK
135862,SHRIRAMFIN26DEC242850PE,SHRIRAMFIN,NFO,26DEC2024,OPTSTK
135926,SRF30JAN252580PE,SRF,NFO,30JAN2025,OPTSTK
136032,SUNPHARMA26DEC241600PE,SUNPHARMA,NFO,26DEC2024,OPTSTK
135934,SHRIRAMFIN26DEC243550CE,SHRIRAMFIN,NFO,26DEC2024,OPTSTK
135939,SHRIRAMFIN26DEC243550PE,SHRIRAMFIN,NFO,26DEC2024,OPTSTK
136027,SUNPHARMA26DEC241520CE,SUNPHARMA,NFO,26DEC2024,OPTSTK
136038,SUNPHARMA26DEC241720PE,SUNPHARMA,NFO,26DEC2024,OPTSTK
136133,SHRIRAMFIN30JAN252800CE,SHRIRAMFIN,NFO,30JAN2025,OPTSTK
136185,SUNTV26DEC24700CE,SUNTV,NFO,26DEC2024,OPTSTK
136180,SUNTV26DEC24640PE,SUNTV,NFO,26DEC2024,OPTSTK
136194,SUNTV26DEC24780PE,SUNTV,NFO,26DEC2024,OPTSTK
136367,SYNGENE26DEC24780CE,SYNGENE,NFO,26DEC2024,OPTSTK
136362,SYNGENE26DEC24720PE,SYNGENE,NFO,26DEC2024,OPTSTK
136229,SHRIRAMFIN30JAN253400CE,SHRIRAMFIN,NFO,30JAN2025,OPTSTK
136370,SYNGENE26DEC24800PE,SYNGENE,NFO,26DEC2024,OPTSTK
136371,SYNGENE26DEC24820CE,SYNGENE,NFO,26DEC2024,OPTSTK
136372,SYNGENE26DEC24820PE,SYNGENE,NFO,26DEC2024,OPTSTK
136466,TATACHEM26DEC241000PE,TATACHEM,NFO,26DEC2024,OPTSTK
136547,SRF27FEB252200CE,SRF,NFO,27FEB2025,OPTSTK
136476,TATACHEM26DEC241200PE,TATACHEM,NFO,26DEC2024,OPTSTK
136495,SRF27FEB252080CE,SRF,NFO,27FEB2025,OPTSTK
136472,TATACHEM26DEC241120PE,TATACHEM,NFO,26DEC2024,OPTSTK
136555,SRF27FEB252360CE,SRF,NFO,27FEB2025,OPTSTK
136557,SRF27FEB252400CE,SRF,NFO,27FEB2025,OPTSTK
136550,SRF27FEB252240PE,SRF,NFO,27FEB2025,OPTSTK
136561,SRF27FEB252480CE,SRF,NFO,27FEB2025,OPTSTK
136595,TATACOMM26DEC241600CE,TATACOMM,NFO,26DEC2024,OPTSTK
136688,SIEMENS26DEC246500PE,SIEMENS,NFO,26DEC2024,OPTSTK
136611,TATACOMM26DEC241920CE,TATACOMM,NFO,26DEC2024,OPTSTK
136620,TATACOMM26DEC242080PE,TATACOMM,NFO,26DEC2024,OPTSTK
136693,SIEMENS26DEC246900PE,SIEMENS,NFO,26DEC2024,OPTSTK
136703,SIEMENS26DEC247500CE,SIEMENS,NFO,26DEC2024,OPTSTK
136708,SIEMENS26DEC247900PE,SIEMENS,NFO,26DEC2024,OPTSTK
136839,TATACONSUM26DEC24860CE,TATACONSUM,NFO,26DEC2024,OPTSTK
136840,TATACONSUM26DEC24860PE,TATACONSUM,NFO,26DEC2024,OPTSTK
136857,TATACONSUM26DEC241040CE,TATACONSUM,NFO,26DEC2024,OPTSTK
136892,SIEMENS30JAN256800PE,SIEMENS,NFO,30JAN2025,OPTSTK
136872,TATACONSUM26DEC241180PE,TATACONSUM,NFO,26DEC2024,OPTSTK
136893,SIEMENS30JAN257000CE,SIEMENS,NFO,30JAN2025,OPTSTK
136894,SIEMENS30JAN257000PE,SIEMENS,NFO,30JAN2025,OPTSTK
136899,SIEMENS30JAN257600CE,SIEMENS,NFO,30JAN2025,OPTSTK
136900,SIEMENS30JAN257600PE,SIEMENS,NFO,30JAN2025,OPTSTK
136904,SIEMENS30JAN258000CE,SIEMENS,NFO,30JAN2025,OPTSTK
136941,SUNPHARMA30JAN251660PE,SUNPHARMA,NFO,30JAN2025,OPTSTK
137002,SUNPHARMA30JAN251860CE,SUNPHARMA,NFO,30JAN2025,OPTSTK
137006,SUNPHARMA30JAN251940CE,SUNPHARMA,NFO,30JAN2025,OPTSTK
137056,TATAMOTORS26DEC24720PE,TATAMOTORS,NFO,26DEC2024,OPTSTK
137060,TATAMOTORS26DEC24760PE,TATAMOTORS,NFO,26DEC2024,OPTSTK
137066,TATAMOTORS26DEC24820PE,TATAMOTORS,NFO,26DEC2024,OPTSTK
137058,TATAMOTORS26DEC24740PE,TATAMOTORS,NFO,26DEC2024,OPTSTK
137067,TATAMOTORS26DEC24840CE,TATAMOTORS,NFO,26DEC2024,OPTSTK
137223,TATAPOWER26DEC24480CE,TATAPOWER,NFO,26DEC2024,OPTSTK
137203,TATAPOWER26DEC24380CE,TATAPOWER,NFO,26DEC2024,OPTSTK
137073,TATAMOTORS26DEC24900CE,TATAMOTORS,NFO,26DEC2024,OPTSTK
137310,SUNPHARMA27FEB251600PE,SUNPHARMA,NFO,27FEB2025,OPTSTK
137313,SUNPHARMA27FEB251680CE,SUNPHARMA,NFO,27FEB2025,OPTSTK
137361,SUNPHARMA27FEB251800CE,SUNPHARMA,NFO,27FEB2025,OPTSTK
137344,TATASTEEL26DEC24175PE,TATASTEEL,NFO,26DEC2024,OPTSTK
137362,SUNPHARMA27FEB251800PE,SUNPHARMA,NFO,27FEB2025,OPTSTK
137668,TECHM26DEC241600PE,TECHM,NFO,26DEC2024,OPTSTK
137669,TECHM26DEC241640CE,TECHM,NFO,26DEC2024,OPTSTK
137518,TCS26DEC243700PE,TCS,NFO,26DEC2024,OPTSTK
120106,NTPC30JAN25420CE,NTPC,NFO,30JAN2025,OPTSTK
120090,NTPC30JAN25400CE,NTPC,NFO,30JAN2025,OPTSTK
120082,NTPC30JAN25360CE,NTPC,NFO,30JAN2025,OPTSTK
120088,NTPC30JAN25390CE,NTPC,NFO,30JAN2025,OPTSTK
120116,OIL27FEB25540PE,OIL,NFO,27FEB2025,OPTSTK
120248,IRCTC26DEC24840CE,IRCTC,NFO,26DEC2024,OPTSTK
120229,IRCTC26DEC24700CE,IRCTC,NFO,26DEC2024,OPTSTK
120244,ONGC30JAN25245CE,ONGC,NFO,30JAN2025,OPTSTK
120258,IRCTC26DEC24940CE,IRCTC,NFO,26DEC2024,OPTSTK
120294,ONGC30JAN25275PE,ONGC,NFO,30JAN2025,OPTSTK
120423,PAGEIND30JAN2541500CE,PAGEIND,NFO,30JAN2025,OPTSTK
120340,ONGC27FEB25260PE,ONGC,NFO,27FEB2025,OPTSTK
120530,OBEROIRLTY26DEC242140CE,OBEROIRLTY,NFO,26DEC2024,OPTSTK
120503,OBEROIRLTY26DEC241900CE,OBEROIRLTY,NFO,26DEC2024,OPTSTK
120694,PAGEIND27FEB2543000CE,PAGEIND,NFO,27FEB2025,OPTSTK
120622,OBEROIRLTY30JAN251720CE,OBEROIRLTY,NFO,30JAN2025,OPTSTK
120719,OBEROIRLTY30JAN251840CE,OBEROIRLTY,NFO,30JAN2025,OPTSTK
120713,PAGEIND27FEB2552000CE,PAGEIND,NFO,27FEB2025,OPTSTK
120740,OBEROIRLTY30JAN251960PE,OBEROIRLTY,NFO,30JAN2025,OPTSTK
120741,OBEROIRLTY30JAN252000CE,OBEROIRLTY,NFO,30JAN2025,OPTSTK
120821,OBEROIRLTY30JAN252160CE,OBEROIRLTY,NFO,30JAN2025,OPTSTK
120829,OBEROIRLTY30JAN252320CE,OBEROIRLTY,NFO,30JAN2025,OPTSTK
120840,OBEROIRLTY30JAN252480PE,OBEROIRLTY,NFO,30JAN2025,OPTSTK
120779,ITC26DEC24380CE,ITC,NFO,26DEC2024,OPTSTK
120863,ITC26DEC24400PE,ITC,NFO,26DEC2024,OPTSTK
120927,OFSS26DEC249750PE,OFSS,NFO,26DEC2024,OPTSTK
120885,ITC26DEC24510PE,ITC,NFO,26DEC2024,OPTSTK
120876,ITC26DEC24470CE,ITC,NFO,26DEC2024,OPTSTK
121034,PAYTM26DEC241040PE,PAYTM,NFO,26DEC2024,OPTSTK
121029,PAYTM26DEC241000CE,PAYTM,NFO,26DEC2024,OPTSTK
121013,PAYTM26DEC24840CE,PAYTM,NFO,26DEC2024,OPTSTK
121014,PAYTM26DEC24840PE,PAYTM,NFO,26DEC2024,OPTSTK
121076,OFSS30JAN2510000PE,OFSS,NFO,30JAN2025,OPTSTK
121080,OFSS30JAN2511000PE,OFSS,NFO,30JAN2025,OPTSTK
121133,PAYTM30JAN25800PE,PAYTM,NFO,30JAN2025,OPTSTK
121206,PAYTM30JAN251060PE,PAYTM,NFO,30JAN2025,OPTSTK
121327,PAYTM27FEB251200CE,PAYTM,NFO,27FEB2025,OPTSTK
121284,ONGC26DEC24239CE,ONGC,NFO,26DEC2024,OPTSTK
121296,ONGC26DEC24279CE,ONGC,NFO,26DEC2024,OPTSTK
121249,PAYTM27FEB25720CE,PAYTM,NFO,27FEB2025,OPTSTK
121664,PERSISTENT30JAN255700PE,PERSISTENT,NFO,30JAN2025,OPTSTK
121655,PAGEIND26DEC2441500PE,PAGEIND,NFO,26DEC2024,OPTSTK
121653,PAGEIND26DEC2440500PE,PAGEIND,NFO,26DEC2024,OPTSTK
121350,PEL30JAN251060PE,PEL,NFO,30JAN2025,OPTSTK
121809,PERSISTENT27FEB256600CE,PERSISTENT,NFO,27FEB2025,OPTSTK
121675,PERSISTENT30JAN256900CE,PERSISTENT,NFO,30JAN2025,OPTSTK
121707,PAGEIND26DEC2450500PE,PAGEIND,NFO,26DEC2024,OPTSTK
121714,PAGEIND26DEC2453500CE,PAGEIND,NFO,26DEC2024,OPTSTK
121852,PETRONET30JAN25305PE,PETRONET,NFO,30JAN2025,OPTSTK
121853,PETRONET30JAN25315CE,PETRONET,NFO,30JAN2025,OPTSTK
121855,PETRONET30JAN25325CE,PETRONET,NFO,30JAN2025,OPTSTK
121863,PETRONET30JAN25345CE,PETRONET,NFO,30JAN2025,OPTSTK
121942,JINDALSTEL26DEC241140CE,JINDALSTEL,NFO,26DEC2024,OPTSTK
121938,JINDALSTEL26DEC241100CE,JINDALSTEL,NFO,26DEC2024,OPTSTK
121925,JINDALSTEL26DEC24960PE,JINDALSTEL,NFO,26DEC2024,OPTSTK
121920,JINDALSTEL26DEC24920CE,JINDALSTEL,NFO,26DEC2024,OPTSTK
122049,PAGEIND30JAN2538000PE,PAGEIND,NFO,30JAN2025,OPTSTK
122053,PAGEIND30JAN2540000PE,PAGEIND,NFO,30JAN2025,OPTSTK
122054,PAGEIND30JAN2541000CE,PAGEIND,NFO,30JAN2025,OPTSTK
122060,PAGEIND30JAN2544000CE,PAGEIND,NFO,30JAN2025,OPTSTK
122063,PAGEIND30JAN2545000PE,PAGEIND,NFO,30JAN2025,OPTSTK
122116,PETRONET27FEB25310CE,PETRONET,NFO,27FEB2025,OPTSTK
122124,PETRONET27FEB25350CE,PETRONET,NFO,27FEB2025,OPTSTK
122128,PETRONET27FEB25370CE,PETRONET,NFO,27FEB2025,OPTSTK
122290,PEL30JAN251240CE,PEL,NFO,30JAN2025,OPTSTK
122285,PEL30JAN251120PE,PEL,NFO,30JAN2025,OPTSTK
122245,PEL26DEC241300PE,PEL,NFO,26DEC2024,OPTSTK
122236,PEL26DEC241140CE,PEL,NFO,26DEC2024,OPTSTK
122405,PFC27FEB25480CE,PFC,NFO,27FEB2025,OPTSTK
122369,PERSISTENT26DEC245500PE,PERSISTENT,NFO,26DEC2024,OPTSTK
122370,PERSISTENT26DEC245700CE,PERSISTENT,NFO,26DEC2024,OPTSTK
122301,PEL30JAN251440PE,PEL,NFO,30JAN2025,OPTSTK
122406,PFC27FEB25480PE,PFC,NFO,27FEB2025,OPTSTK
122417,PFC27FEB25600CE,PFC,NFO,27FEB2025,OPTSTK
122434,PERSISTENT26DEC246900CE,PERSISTENT,NFO,26DEC2024,OPTSTK
122429,PERSISTENT26DEC246500PE,PERSISTENT,NFO,26DEC2024,OPTSTK
122495,PERSISTENT30JAN255800PE,PERSISTENT,NFO,30JAN2025,OPTSTK
122490,PERSISTENT30JAN255400CE,PERSISTENT,NFO,30JAN2025,OPTSTK
122647,PIDILITIND30JAN253380CE,PIDILITIND,NFO,30JAN2025,OPTSTK
122536,PIDILITIND30JAN252940PE,PIDILITIND,NFO,30JAN2025,OPTSTK
122824,JKCEMENT26DEC243900CE,JKCEMENT,NFO,26DEC2024,OPTSTK
122807,PIDILITIND27FEB252800PE,PIDILITIND,NFO,27FEB2025,OPTSTK
122809,PIDILITIND27FEB252840PE,PIDILITIND,NFO,27FEB2025,OPTSTK
122839,PIDILITIND27FEB253240PE,PIDILITIND,NFO,27FEB2025,OPTSTK
122856,PIDILITIND27FEB253600CE,PIDILITIND,NFO,27FEB2025,OPTSTK
123069,PIIND30JAN254350PE,PIIND,NFO,30JAN2025,OPTSTK
123057,PIIND30JAN253850CE,PIIND,NFO,30JAN2025,OPTSTK
123061,PIIND30JAN253950PE,PIIND,NFO,30JAN2025,OPTSTK
123095,JKCEMENT26DEC245200PE,JKCEMENT,NFO,26DEC2024,OPTSTK
123186,PFC26DEC24450CE,PFC,NFO,26DEC2024,OPTSTK
123100,JKCEMENT26DEC245500CE,JKCEMENT,NFO,26DEC2024,OPTSTK
123097,JKCEMENT26DEC245300PE,JKCEMENT,NFO,26DEC2024,OPTSTK
123194,PFC26DEC24530CE,PFC,NFO,26DEC2024,OPTSTK
123188,PFC26DEC24470CE,PFC,NFO,26DEC2024,OPTSTK
123266,PIIND27FEB254700CE,PIIND,NFO,27FEB2025,OPTSTK
123255,PIIND27FEB254100PE,PIIND,NFO,27FEB2025,OPTSTK
123355,PNB30JAN2597CE,PNB,NFO,30JAN2025,OPTSTK
123481,PFC30JAN25480CE,PFC,NFO,30JAN2025,OPTSTK
123483,PNB30JAN25111CE,PNB,NFO,30JAN2025,OPTSTK
123491,PNB30JAN25117CE,PNB,NFO,30JAN2025,OPTSTK
123550,JSWSTEEL26DEC24800PE,JSWSTEEL,NFO,26DEC2024,OPTSTK
123498,PNB30JAN25121PE,PNB,NFO,30JAN2025,OPTSTK
123640,JSWSTEEL26DEC241020PE,JSWSTEEL,NFO,26DEC2024,OPTSTK
123632,JSWSTEEL26DEC24940PE,JSWSTEEL,NFO,26DEC2024,OPTSTK
123652,JSWSTEEL26DEC241140PE,JSWSTEEL,NFO,26DEC2024,OPTSTK
123693,PFC30JAN25520CE,PFC,NFO,30JAN2025,OPTSTK
123657,JSWSTEEL26DEC241200CE,JSWSTEEL,NFO,26DEC2024,OPTSTK
123701,PNB27FEB2594PE,PNB,NFO,27FEB2025,OPTSTK
123714,PNB27FEB25106CE,PNB,NFO,27FEB2025,OPTSTK
123794,PIDILITIND26DEC242940CE,PIDILITIND,NFO,26DEC2024,OPTSTK
123801,PIDILITIND26DEC243060PE,PIDILITIND,NFO,26DEC2024,OPTSTK
123823,PNB27FEB25120PE,PNB,NFO,27FEB2025,OPTSTK
123834,PNB27FEB25128PE,PNB,NFO,27FEB2025,OPTSTK
123840,PIDILITIND26DEC243460CE,PIDILITIND,NFO,26DEC2024,OPTSTK
123973,JUBLFOOD26DEC24600CE,JUBLFOOD,NFO,26DEC2024,OPTSTK
123981,JUBLFOOD26DEC24680CE,JUBLFOOD,NFO,26DEC2024,OPTSTK
123982,JUBLFOOD26DEC24680PE,JUBLFOOD,NFO,26DEC2024,OPTSTK
123991,JUBLFOOD26DEC24760CE,JUBLFOOD,NFO,26DEC2024,OPTSTK
124016,POLICYBZR26DEC242150CE,POLICYBZR,NFO,26DEC2024,OPTSTK
124159,POLICYBZR30JAN252050PE,POLICYBZR,NFO,30JAN2025,OPTSTK
124176,POLICYBZR30JAN252500CE,POLICYBZR,NFO,30JAN2025,OPTSTK
124163,POLICYBZR30JAN252150PE,POLICYBZR,NFO,30JAN2025,OPTSTK
124233,KOTAKBANK26DEC241640CE,KOTAKBANK,NFO,26DEC2024,OPTSTK
124249,KOTAKBANK26DEC241840CE,KOTAKBANK,NFO,26DEC2024,OPTSTK
124368,POLICYBZR27FEB252300PE,POLICYBZR,NFO,27FEB2025,OPTSTK
124398,PIDILITIND30JAN252600CE,PIDILITIND,NFO,30JAN2025,OPTSTK
124409,PIDILITIND30JAN252760PE,PIDILITIND,NFO,30JAN2025,OPTSTK
124420,POLYCAB30JAN257300PE,POLYCAB,NFO,30JAN2025,OPTSTK
124493,PIDILITIND30JAN253120PE,PIDILITIND,NFO,30JAN2025,OPTSTK
124451,KOTAKBANK26DEC242080CE,KOTAKBANK,NFO,26DEC2024,OPTSTK
124452,KOTAKBANK26DEC242080PE,KOTAKBANK,NFO,26DEC2024,OPTSTK
124436,POLYCAB30JAN258100PE,POLYCAB,NFO,30JAN2025,OPTSTK
124657,POLYCAB27FEB256400PE,POLYCAB,NFO,27FEB2025,OPTSTK
124658,POLYCAB27FEB256600CE,POLYCAB,NFO,27FEB2025,OPTSTK
124524,PIDILITIND30JAN253520CE,PIDILITIND,NFO,30JAN2025,OPTSTK
124525,PIDILITIND30JAN253520PE,PIDILITIND,NFO,30JAN2025,OPTSTK
124664,POLYCAB27FEB257000CE,POLYCAB,NFO,27FEB2025,OPTSTK
124665,POLYCAB27FEB257000PE,POLYCAB,NFO,27FEB2025,OPTSTK
124673,POLYCAB27FEB257800PE,POLYCAB,NFO,27FEB2025,OPTSTK
124679,POLYCAB27FEB258400PE,POLYCAB,NFO,27FEB2025,OPTSTK
124942,LALPATHLAB26DEC242800PE,LALPATHLAB,NFO,26DEC2024,OPTSTK
124911,POONAWALLA26DEC24395PE,POONAWALLA,NFO,26DEC2024,OPTSTK
124897,POONAWALLA26DEC24360PE,POONAWALLA,NFO,26DEC2024,OPTSTK
124799,POONAWALLA26DEC24290PE,POONAWALLA,NFO,26DEC2024,OPTSTK
124943,LALPATHLAB26DEC242900CE,LALPATHLAB,NFO,26DEC2024,OPTSTK
124987,PIIND26DEC243550PE,PIIND,NFO,26DEC2024,OPTSTK
125036,POONAWALLA26DEC24430PE,POONAWALLA,NFO,26DEC2024,OPTSTK
125029,PIIND26DEC244050PE,PIIND,NFO,26DEC2024,OPTSTK
125079,PIIND26DEC244350CE,PIIND,NFO,26DEC2024,OPTSTK
125149,LAURUSLABS26DEC24480PE,LAURUSLABS,NFO,26DEC2024,OPTSTK
125271,POONAWALLA30JAN25380PE,POONAWALLA,NFO,30JAN2025,OPTSTK
125251,POONAWALLA30JAN25330PE,POONAWALLA,NFO,30JAN2025,OPTSTK
125272,POONAWALLA30JAN25385CE,POONAWALLA,NFO,30JAN2025,OPTSTK
125276,POONAWALLA30JAN25395CE,POONAWALLA,NFO,30JAN2025,OPTSTK
125420,PIIND30JAN253300CE,PIIND,NFO,30JAN2025,OPTSTK
125490,LICHSGFIN26DEC24540CE,LICHSGFIN,NFO,26DEC2024,OPTSTK
125512,PIIND30JAN254900PE,PIIND,NFO,30JAN2025,OPTSTK
125530,LICHSGFIN26DEC24580CE,LICHSGFIN,NFO,26DEC2024,OPTSTK
125542,LICHSGFIN26DEC24700CE,LICHSGFIN,NFO,26DEC2024,OPTSTK
125539,LICHSGFIN26DEC24660PE,LICHSGFIN,NFO,26DEC2024,OPTSTK
125591,POONAWALLA27FEB25310CE,POONAWALLA,NFO,27FEB2025,OPTSTK
125595,POONAWALLA27FEB25330CE,POONAWALLA,NFO,27FEB2025,OPTSTK
125599,POONAWALLA27FEB25350CE,POONAWALLA,NFO,27FEB2025,OPTSTK
125619,POONAWALLA27FEB25400PE,POONAWALLA,NFO,27FEB2025,OPTSTK
125763,PNB26DEC2499PE,PNB,NFO,26DEC2024,OPTSTK
125752,PNB26DEC2495CE,PNB,NFO,26DEC2024,OPTSTK
125768,PNB26DEC24105CE,PNB,NFO,26DEC2024,OPTSTK
125784,POWERGRID30JAN25345CE,POWERGRID,NFO,30JAN2025,OPTSTK
125785,POWERGRID30JAN25345PE,POWERGRID,NFO,30JAN2025,OPTSTK
125887,PNB26DEC24117PE,PNB,NFO,26DEC2024,OPTSTK
125995,POWERGRID27FEB25400CE,POWERGRID,NFO,27FEB2025,OPTSTK
125914,POWERGRID27FEB25350CE,POWERGRID,NFO,27FEB2025,OPTSTK
126070,PRESTIGE26DEC242000CE,PRESTIGE,NFO,26DEC2024,OPTSTK
126063,PRESTIGE26DEC241800PE,PRESTIGE,NFO,26DEC2024,OPTSTK
126194,PRESTIGE30JAN251850PE,PRESTIGE,NFO,30JAN2025,OPTSTK
126196,PRESTIGE30JAN251900PE,PRESTIGE,NFO,30JAN2025,OPTSTK
126252,LT26DEC243300CE,LT,NFO,26DEC2024,OPTSTK
126440,PNB30JAN25126PE,PNB,NFO,30JAN2025,OPTSTK
126274,LT26DEC244000CE,LT,NFO,26DEC2024,OPTSTK
126352,PNB30JAN25104PE,PNB,NFO,30JAN2025,OPTSTK
126508,POLYCAB26DEC247300PE,POLYCAB,NFO,26DEC2024,OPTSTK
126554,POLYCAB30JAN256200PE,POLYCAB,NFO,30JAN2025,OPTSTK
126555,POLYCAB30JAN256400CE,POLYCAB,NFO,30JAN2025,OPTSTK
126498,POLYCAB26DEC246500PE,POLYCAB,NFO,26DEC2024,OPTSTK
126559,POLYCAB30JAN256800CE,POLYCAB,NFO,30JAN2025,OPTSTK
126573,POLYCAB30JAN257800CE,POLYCAB,NFO,30JAN2025,OPTSTK
126568,POLYCAB30JAN257400PE,POLYCAB,NFO,30JAN2025,OPTSTK
126569,POLYCAB30JAN257600CE,POLYCAB,NFO,30JAN2025,OPTSTK
126665,POWERGRID26DEC24355PE,POWERGRID,NFO,26DEC2024,OPTSTK
126729,POWERGRID30JAN25280PE,POWERGRID,NFO,30JAN2025,OPTSTK
126736,POWERGRID30JAN25310CE,POWERGRID,NFO,30JAN2025,OPTSTK
126707,PVRINOX27FEB251320CE,PVRINOX,NFO,27FEB2025,OPTSTK
126822,PVRINOX26DEC241380CE,PVRINOX,NFO,26DEC2024,OPTSTK
126785,LTF26DEC24175CE,LTF,NFO,26DEC2024,OPTSTK
126752,LTF26DEC24135CE,LTF,NFO,26DEC2024,OPTSTK
126780,LTF26DEC24160PE,LTF,NFO,26DEC2024,OPTSTK
126823,PVRINOX26DEC241380PE,PVRINOX,NFO,26DEC2024,OPTSTK
126830,PVRINOX26DEC241500CE,PVRINOX,NFO,26DEC2024,OPTSTK
126884,PVRINOX27FEB251680CE,PVRINOX,NFO,27FEB2025,OPTSTK
126839,PVRINOX26DEC241620PE,PVRINOX,NFO,26DEC2024,OPTSTK
126977,RAMCOCEM30JAN25910CE,RAMCOCEM,NFO,30JAN2025,OPTSTK
126993,RAMCOCEM30JAN25950CE,RAMCOCEM,NFO,30JAN2025,OPTSTK
126997,PVRINOX30JAN251240CE,PVRINOX,NFO,30JAN2025,OPTSTK
126998,PVRINOX30JAN251240PE,PVRINOX,NFO,30JAN2025,OPTSTK
127000,RAMCOCEM30JAN25970PE,RAMCOCEM,NFO,30JAN2025,OPTSTK
127009,RAMCOCEM30JAN251010PE,RAMCOCEM,NFO,30JAN2025,OPTSTK
127010,RAMCOCEM30JAN251030CE,RAMCOCEM,NFO,30JAN2025,OPTSTK
127012,PVRINOX30JAN251400CE,PVRINOX,NFO,30JAN2025,OPTSTK
127045,PVRINOX30JAN251640PE,PVRINOX,NFO,30JAN2025,OPTSTK
127139,RAMCOCEM26DEC241010CE,RAMCOCEM,NFO,26DEC2024,OPTSTK
127120,RAMCOCEM26DEC24850PE,RAMCOCEM,NFO,26DEC2024,OPTSTK
127055,PVRINOX30JAN251840PE,PVRINOX,NFO,30JAN2025,OPTSTK
127143,RAMCOCEM26DEC241050CE,RAMCOCEM,NFO,26DEC2024,OPTSTK
127144,RAMCOCEM26DEC241050PE,RAMCOCEM,NFO,26DEC2024,OPTSTK
127145,RAMCOCEM26DEC241070CE,RAMCOCEM,NFO,26DEC2024,OPTSTK
127152,RAMCOCEM26DEC241110PE,RAMCOCEM,NFO,26DEC2024,OPTSTK
127201,RAMCOCEM30JAN25920CE,RAMCOCEM,NFO,30JAN2025,OPTSTK
127156,RAMCOCEM26DEC241140PE,RAMCOCEM,NFO,26DEC2024,OPTSTK
127204,RAMCOCEM30JAN25940PE,RAMCOCEM,NFO,30JAN2025,OPTSTK
127226,RAMCOCEM30JAN251120PE,RAMCOCEM,NFO,30JAN2025,OPTSTK
127271,RBLBANK26DEC24147.5CE,RBLBANK,NFO,26DEC2024,OPTSTK
127261,RAMCOCEM27FEB25920PE,RAMCOCEM,NFO,27FEB2025,OPTSTK
127267,RBLBANK26DEC24137.5CE,RBLBANK,NFO,26DEC2024,OPTSTK
127274,RBLBANK26DEC24152.5PE,RBLBANK,NFO,26DEC2024,OPTSTK
127284,RBLBANK26DEC24177.5PE,RBLBANK,NFO,26DEC2024,OPTSTK
127304,RAMCOCEM27FEB25980PE,RAMCOCEM,NFO,27FEB2025,OPTSTK
127323,RAMCOCEM27FEB251100PE,RAMCOCEM,NFO,27FEB2025,OPTSTK
127309,RAMCOCEM27FEB251040CE,RAMCOCEM,NFO,27FEB2025,OPTSTK
127325,RAMCOCEM27FEB251120PE,RAMCOCEM,NFO,27FEB2025,OPTSTK
127469,RBLBANK30JAN25147.5PE,RBLBANK,NFO,30JAN2025,OPTSTK
127491,RBLBANK30JAN25187.5PE,RBLBANK,NFO,30JAN2025,OPTSTK
127489,RBLBANK30JAN25182.5PE,RBLBANK,NFO,30JAN2025,OPTSTK
127747,RECLTD30JAN25530CE,RECLTD,NFO,30JAN2025,OPTSTK
127752,RECLTD30JAN25570PE,RECLTD,NFO,30JAN2025,OPTSTK
127545,RBLBANK30JAN25125CE,RBLBANK,NFO,30JAN2025,OPTSTK
127539,RBLBANK27FEB25155PE,RBLBANK,NFO,27FEB2025,OPTSTK
127795,RBLBANK30JAN25145CE,RBLBANK,NFO,30JAN2025,OPTSTK
127768,RBLBANK30JAN25130PE,RBLBANK,NFO,30JAN2025,OPTSTK
127793,RBLBANK30JAN25140CE,RBLBANK,NFO,30JAN2025,OPTSTK
127803,RBLBANK30JAN25165CE,RBLBANK,NFO,30JAN2025,OPTSTK
127805,RBLBANK30JAN25170CE,RBLBANK,NFO,30JAN2025,OPTSTK
127847,RBLBANK30JAN25200PE,RBLBANK,NFO,30JAN2025,OPTSTK
127883,RECLTD26DEC24470CE,RECLTD,NFO,26DEC2024,OPTSTK
127912,RECLTD26DEC24610CE,RECLTD,NFO,26DEC2024,OPTSTK
127917,RECLTD26DEC24610PE,RECLTD,NFO,26DEC2024,OPTSTK
128051,LTIM26DEC246000CE,LTIM,NFO,26DEC2024,OPTSTK
127993,RECLTD30JAN25660CE,RECLTD,NFO,30JAN2025,OPTSTK
128035,LTIM26DEC245300PE,LTIM,NFO,26DEC2024,OPTSTK
128114,LTIM26DEC247600CE,LTIM,NFO,26DEC2024,OPTSTK
128101,LTIM26DEC246900PE,LTIM,NFO,26DEC2024,OPTSTK
128061,LTIM26DEC246300PE,LTIM,NFO,26DEC2024,OPTSTK
128096,LTIM26DEC246700CE,LTIM,NFO,26DEC2024,OPTSTK
128116,LTIM26DEC247700CE,LTIM,NFO,26DEC2024,OPTSTK
128201,RELIANCE30JAN251270PE,RELIANCE,NFO,30JAN2025,OPTSTK
128199,RELIANCE30JAN251250PE,RELIANCE,NFO,30JAN2025,OPTSTK
128197,RELIANCE30JAN251230PE,RELIANCE,NFO,30JAN2025,OPTSTK
128203,RELIANCE30JAN251290PE,RELIANCE,NFO,30JAN2025,OPTSTK
